symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
AAPL,2024-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,93736000000
AAPL,2023-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,96995000000
AAPL,2022-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,99803000000
AAPL,2021-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,94680000000
AAPL,2020-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,57411000000
AAPL,2019-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,55256000000
AAPL,2018-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,59531000000
AAPL,2017-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,48351000000
AAPL,2016-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,45687000000
AAPL,2015-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,53394000000
AAPL,2014-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,39510000000
AAPL,2013-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,37037000000
AAPL,2012-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,41733000000
AAPL,2011-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,25922000000
AAPL,2010-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,14013000000
AAPL,2009-09-30,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8235000000
AAPL,2024-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,36330000000
AAPL,2024-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,14736000000
AAPL,2024-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,21448000000
AAPL,2024-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,23636000000
AAPL,2023-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,33916000000
AAPL,2023-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,22956000000
AAPL,2023-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,19881000000
AAPL,2023-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,24160000000
AAPL,2022-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,29998000000
AAPL,2022-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,20721000000
AAPL,2022-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,19442000000
AAPL,2022-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,25010000000
AAPL,2021-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,34630000000
AAPL,2021-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,20551000000
AAPL,2021-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,21744000000
AAPL,2021-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,23630000000
AAPL,2020-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,28755000000
AAPL,2020-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,12673000000
AAPL,2020-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11253000000
AAPL,2020-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11249000000
AAPL,2019-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,22236000000
AAPL,2019-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13686000000
AAPL,2019-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10044000000
AAPL,2019-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11561000000
AAPL,2018-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,19965000000
AAPL,2018-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,14125000000
AAPL,2018-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11519000000
AAPL,2018-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13822000000
AAPL,2017-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,20065000000
AAPL,2017-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10714000000
AAPL,2017-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8717000000
AAPL,2017-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11029000000
AAPL,2016-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,17891000000
AAPL,2016-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,9014000000
AAPL,2016-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7796000000
AAPL,2016-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10516000000
AAPL,2015-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,18361000000
AAPL,2015-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11124000000
AAPL,2015-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10677000000
AAPL,2015-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13569000000
AAPL,2014-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,18024000000
AAPL,2014-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8467000000
AAPL,2014-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7748000000
AAPL,2014-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,10223000000
AAPL,2013-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13072000000
AAPL,2013-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7512000000
AAPL,2013-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6900000000
AAPL,2013-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,9547000000
AAPL,2012-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13078000000
AAPL,2012-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8223000000
AAPL,2012-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8824000000
AAPL,2012-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11622000000
AAPL,2011-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13064000000
AAPL,2011-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6623000000
AAPL,2011-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7308000000
AAPL,2011-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5987000000
AAPL,2010-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6004000000
AAPL,2010-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4308000000
AAPL,2010-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3253000000
AAPL,2010-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3074000000
AAPL,2009-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3378000000
AAPL,2009-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2532000000
AAPL,2009-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1828000000
AAPL,2009-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1620000000
AAPL,2008-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2255000000
AAPL,2008-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2421000000
AAPL,2008-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1072000000
ABBV,2023-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4863000000
ABBV,2022-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11836000000
ABBV,2021-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11542000000
ABBV,2020-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4616000000
ABBV,2019-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7882000000
ABBV,2018-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5687000000
ABBV,2017-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5309000000
ABBV,2016-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5953000000
ABBV,2015-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5144000000
ABBV,2014-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1774000000
ABBV,2013-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4128000000
ABBV,2024-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1561000000
ABBV,2024-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1370000000
ABBV,2024-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1369000000
ABBV,2023-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,822000000
ABBV,2023-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1778000000
ABBV,2023-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2024000000
ABBV,2023-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,239000000
ABBV,2022-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2473000000
ABBV,2022-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3949000000
ABBV,2022-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,924000000
ABBV,2022-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4490000000
ABBV,2021-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4044000000
ABBV,2021-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3179000000
ABBV,2021-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,766000000
ABBV,2021-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3553000000
ABBV,2020-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000
ABBV,2020-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2308000000
ABBV,2020-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-738000000
ABBV,2020-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3010000000
ABBV,2019-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2801000000
ABBV,2019-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1884000000
ABBV,2019-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,741000000
ABBV,2019-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2456000000
ABBV,2018-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-1826000000
ABBV,2018-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2747000000
ABBV,2018-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1983000000
ABBV,2018-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2783000000
ABBV,2017-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,52000000
ABBV,2017-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1631000000
ABBV,2017-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1915000000
ABBV,2017-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1711000000
ABBV,2016-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1391000000
ABBV,2016-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1598000000
ABBV,2016-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1610000000
ABBV,2016-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1354000000
ABBV,2015-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1517000000
ABBV,2015-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1239000000
ABBV,2015-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1366000000
ABBV,2015-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1022000000
ABBV,2014-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-810000000
ABBV,2014-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,506000000
ABBV,2014-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1098000000
ABBV,2014-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,980000000
ABBV,2013-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3829000000
ABBV,2013-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,964000000
ABBV,2013-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1068000000
ABBV,2013-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,968000000
ABT,2023-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5723000000
ABT,2022-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6933000000
ABT,2021-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7071000000
ABT,2020-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4495000000
ABT,2019-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3687000000
ABT,2018-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2368000000
ABT,2017-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,477000000
ABT,2016-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000000
ABT,2015-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4423000000
ABT,2014-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2284000000
ABT,2013-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2576000000
ABT,2012-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5963000000
ABT,2011-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4728000000
ABT,2010-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4626172000
ABT,2009-12-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5745838000
ABT,2024-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1646000000
ABT,2024-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1302000000
ABT,2024-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1225000000
ABT,2023-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1594000000
ABT,2023-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1436000000
ABT,2023-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1375000000
ABT,2023-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1318000000
ABT,2022-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1033000000
ABT,2022-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1435000000
ABT,2022-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2018000000
ABT,2022-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2447000000
ABT,2021-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1989000000
ABT,2021-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000000
ABT,2021-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1189000000
ABT,2021-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1793000000
ABT,2020-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2162000000
ABT,2020-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1232000000
ABT,2020-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,537000000
ABT,2020-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,564000000
ABT,2019-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1049000000
ABT,2019-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,960000000
ABT,2019-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1006000000
ABT,2019-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,672000000
ABT,2018-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000
ABT,2018-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,563000000
ABT,2018-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,733000000
ABT,2018-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,418000000
ABT,2017-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-828000000
ABT,2017-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,603000000
ABT,2017-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,283000000
ABT,2017-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,419000000
ABT,2016-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,798000000
ABT,2016-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-329000000
ABT,2016-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,615000000
ABT,2016-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,316000000
ABT,2015-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,767000000
ABT,2015-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,580000000
ABT,2015-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,784000000
ABT,2015-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2292000000
ABT,2014-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,905000000
ABT,2014-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,538000000
ABT,2014-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,466000000
ABT,2014-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,375000000
ABT,2013-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,589000000
ABT,2013-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,966000000
ABT,2013-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,476000000
ABT,2013-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,545000000
ABT,2012-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1053000000
ABT,2012-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1943000000
ABT,2012-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1725000000
ABT,2012-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1242000000
ABT,2011-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1262344000
ABT,2011-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,422502000
ABT,2011-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1942782000
ABT,2011-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,863818000
ABT,2010-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1440800000
ABT,2010-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,890660000
ABT,2010-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1291650000
ABT,2010-03-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1003015000
ABT,2009-12-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1538700000
ABT,2009-09-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1480367000
ABT,2009-06-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1288105000
ACN,2024-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,7264787000
ACN,2023-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6871557000
ACN,2022-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,6877169000
ACN,2021-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5906809000
ACN,2020-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,5107839000
ACN,2019-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4779112000
ACN,2018-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4059907000
ACN,2017-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3445149000
ACN,2016-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,4111892000
ACN,2015-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3053581000
ACN,2014-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2941498000
ACN,2013-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3281878000
ACN,2012-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2553510000
ACN,2011-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2277677000
ACN,2010-08-31,annual,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1780656000
ACN,2024-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2278894000
ACN,2024-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1684301000
ACN,2024-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1932183000
ACN,2024-02-29,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1674859000
ACN,2023-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1973444000
ACN,2023-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1372963000
ACN,2023-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2009996000
ACN,2023-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1523648000
ACN,2022-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1964950000
ACN,2022-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1665128000
ACN,2022-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1786075000
ACN,2022-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1634942000
ACN,2021-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1791024000
ACN,2021-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1416248000
ACN,2021-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1549426000
ACN,2021-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1440859000
ACN,2020-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1500276000
ACN,2020-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1287929000
ACN,2020-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1228202000
ACN,2020-02-29,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1234740000
ACN,2019-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1356968000
ACN,2019-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1130427000
ACN,2019-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1249516000
ACN,2019-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1124449000
ACN,2018-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1274720000
ACN,2018-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1029524000
ACN,2018-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1043020000
ACN,2018-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,863703000
ACN,2017-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1123660000
ACN,2017-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,932453000
ACN,2017-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,669468000
ACN,2017-02-28,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,838752000
ACN,2016-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1004476000
ACN,2016-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1069226000
ACN,2016-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,897247000
ACN,2016-02-29,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1326520000
ACN,2015-11-30,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,818899000
ACN,2015-08-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,737628000
ACN,2015-05-31,quarterly,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,793697000
